list_name;name;label_french;province;zonesante
airesante;ayuza;Ayuza;maniema;lusangi
airesante;mombese;Mombese;maniema;lusangi
airesante;tengetenge;Tengetenge;maniema;lusangi
airesante;kasesa;Kasesa;maniema;lusangi
airesante;mukwanga;Mukwanga;maniema;lusangi
airesante;kalibonda;Kalibonda;maniema;lusangi
airesante;muyombo;Muyombo;maniema;lusangi
airesante;penenyingi;Penenyingi;maniema;lusangi
airesante;penesenga;Penesenga;maniema;lusangi
airesante;mabanda;Mabanda;maniema;lusangi
airesante;tengetenge;Tengetenge;maniema;lusangi
airesante;wageta;Wageta;maniema;lusangi
airesante;makondo batua;Makondo Batua;maniema;obokote
airesante;elimu;Elimu;maniema;obokote
airesante;kabakaba;Kabakaba;maniema;obokote
airesante;makondo batua;Makondo Batua;maniema;obokote
airesante;mangandu;Mangandu;maniema;obokote
airesante;ntufia;Ntufia;maniema;obokote
airesante;makondo batua;Makondo Batua;maniema;obokote
airesante;elimu;Elimu;maniema;obokote
airesante;kabakaba;Kabakaba;maniema;obokote
airesante;omauwa;Omauwa;maniema;obokote
airesante;penendjali;Penendjali;maniema;obokote
airesante;omoyaki;Omoyaki;maniema;obokote
airesante;penendjali;Penendjali;maniema;obokote
airesante;tshamaka;Tshamaka;maniema;obokote
airesante;ungandula;Ungandula;maniema;obokote
airesante;ungandula;Ungandula;maniema;obokote
airesante;utiakumanga;Utiakumanga;maniema;obokote
airesante;omauwa;Omauwa;maniema;obokote
airesante;penemagu;Penemagu;maniema;pangi
airesante;itabala;Itabala;maniema;pangi
airesante;sabyazo;Sabyazo;maniema;pangi
airesante;mukiti;Mukiti;maniema;pangi
airesante;kapela;Kapela;maniema;pangi
airesante;mulamba;Mulamba;maniema;pangi
airesante;misisi;Misisi;maniema;pangi
airesante;mulamba;Mulamba;maniema;pangi
airesante;kyelu;Kyelu;maniema;pangi
airesante;lusingi;Lusingi;maniema;pangi
airesante;lutala;Lutala;maniema;pangi
airesante;mabila;Mabila;maniema;pangi
airesante;misisi;Misisi;maniema;pangi
airesante;moyo;Moyo;maniema;pangi
airesante;mukiti;Mukiti;maniema;pangi
airesante;mulamba;Mulamba;maniema;pangi
airesante;itabala;Itabala;maniema;pangi
airesante;moyo;Moyo;maniema;pangi
airesante;ngenda;Ngenda;maniema;pangi
airesante;ngongo;Ngongo;maniema;pangi
airesante;ntombo;Ntombo;maniema;pangi
airesante;lutala;Lutala;maniema;pangi
airesante;mulamba;Mulamba;maniema;pangi
airesante;penemagu;Penemagu;maniema;pangi
airesante;sabyazo;Sabyazo;maniema;pangi
airesante;kapela;Kapela;maniema;pangi
airesante;ngongo;Ngongo;maniema;pangi
airesante;punia 2;Punia 2;maniema;punia
airesante;tubile;Tubile;maniema;punia
airesante;belia;Belia;maniema;punia
airesante;minimbe;Minimbe;maniema;punia
airesante;minimbe;Minimbe;maniema;punia
airesante;kabongola;Kabongola;maniema;punia
airesante;kalombenyama;Kalombenyama;maniema;punia
airesante;kamukingi;Kamukingi;maniema;punia
airesante;kasese;Kasese;maniema;punia
airesante;kibeleketa;Kibeleketa;maniema;punia
airesante;kibwana;Kibwana;maniema;punia
airesante;kyolo;Kyolo;maniema;punia
airesante;matumba;Matumba;maniema;punia
airesante;minimbe;Minimbe;maniema;punia
airesante;obea;Obea;maniema;punia
airesante;mpiala;Mpiala;maniema;punia
airesante;obea;Obea;maniema;punia
airesante;oku;Oku;maniema;punia
airesante;punia 1;Punia 1;maniema;punia
airesante;punia 2;Punia 2;maniema;punia
airesante;punia 1;Punia 1;maniema;punia
airesante;mpiala;Mpiala;maniema;punia
airesante;saulia;Saulia;maniema;punia
airesante;tubile;Tubile;maniema;punia
airesante;bungongwe;Bungongwe;maniema;samba
airesante;bungongwe;Bungongwe;maniema;samba
airesante;bushiba;Bushiba;maniema;samba
airesante;kavungu;Kavungu;maniema;samba
airesante;bushiba;Bushiba;maniema;samba
airesante;kahambwe;Kahambwe;maniema;samba
airesante;kitete;Kitete;maniema;samba
airesante;bushiba;Bushiba;maniema;samba
airesante;kavungu;Kavungu;maniema;samba
airesante;kieshi;Kieshi;maniema;samba
airesante;kitete;Kitete;maniema;samba
airesante;malela;Malela;maniema;samba
airesante;lubao;Lubao;maniema;samba
airesante;lusangay;Lusangay;maniema;samba
airesante;kitete;Kitete;maniema;samba
airesante;lusangay;Lusangay;maniema;samba
airesante;kahambwe;Kahambwe;maniema;samba
airesante;malela;Malela;maniema;samba
airesante;milobo;Milobo;maniema;samba
airesante;samba;Samba;maniema;samba
airesante;milobo;Milobo;maniema;samba
airesante;lubao;Lubao;maniema;samba
airesante;malela;Malela;maniema;samba
airesante;lusangay;Lusangay;maniema;samba
airesante;sainte anne;Sainte Anne;maniema;samba
airesante;samba;Samba;maniema;samba
airesante;kieshi;Kieshi;maniema;samba
airesante;sainte anne;Sainte Anne;maniema;samba
airesante;kitete;Kitete;maniema;samba
airesante;bungongwe;Bungongwe;maniema;samba
airesante;kieshi;Kieshi;maniema;samba
airesante;amusini;Amusini;maniema;saramabila
airesante;camp central;Camp Central;maniema;saramabila
airesante;catholique wamaza;Catholique Wamaza;maniema;saramabila
airesante;kimbaseke 2;Kimbaseke 2;maniema;saramabila
airesante;kayembe;Kayembe;maniema;saramabila
airesante;kapeya;Kapeya;maniema;saramabila
airesante;kawaya;Kawaya;maniema;saramabila
airesante;kayembe;Kayembe;maniema;saramabila
airesante;kihonya;Kihonya;maniema;saramabila
airesante;kimbaseke 1;Kimbaseke 1;maniema;saramabila
airesante;kimbaseke 2;Kimbaseke 2;maniema;saramabila
airesante;kingombe;Kingombe;maniema;saramabila
airesante;mwangundu;Mwangundu;maniema;saramabila
airesante;kihonya;Kihonya;maniema;saramabila
airesante;kimbaseke 1;Kimbaseke 1;maniema;saramabila
airesante;kayembe;Kayembe;maniema;saramabila
airesante;salumu basi;Salumu Basi;maniema;saramabila
airesante;kingombe;Kingombe;maniema;saramabila
airesante;matchapano;Matchapano;maniema;saramabila
airesante;matete;Matete;maniema;saramabila
airesante;sous marin;Sous Marin;maniema;saramabila
airesante;mayembe;Mayembe;maniema;saramabila
airesante;kayembe;Kayembe;maniema;saramabila
airesante;salumu basi;Salumu Basi;maniema;saramabila
airesante;kingombe;Kingombe;maniema;saramabila
airesante;mwangundu;Mwangundu;maniema;saramabila
airesante;mwangundu;Mwangundu;maniema;saramabila
airesante;wamaza;Wamaza;maniema;saramabila
airesante;amusini;Amusini;maniema;saramabila
airesante;salumu basi;Salumu Basi;maniema;saramabila
airesante;saramabila;Saramabila;maniema;saramabila
airesante;sous marin;Sous Marin;maniema;saramabila
airesante;salumu basi;Salumu Basi;maniema;saramabila
airesante;wamaza;Wamaza;maniema;saramabila
airesante;ndeo manono;Ndeo Manono;maniema;tunda
airesante;ongeri;Ongeri;maniema;tunda
airesante;dembo;Dembo;maniema;tunda
airesante;utshu;Utshu;maniema;tunda
airesante;dikululu;Dikululu;maniema;tunda
airesante;kembe yule;Kembe Yule;maniema;tunda
airesante;losa olamba;Losa Olamba;maniema;tunda
airesante;dembo;Dembo;maniema;tunda
airesante;lusamba;Lusamba;maniema;tunda
airesante;utanga;Utanga;maniema;tunda
airesante;ndeo manono;Ndeo Manono;maniema;tunda
airesante;lusamba;Lusamba;maniema;tunda
airesante;ongeri;Ongeri;maniema;tunda
airesante;wenga;Wenga;maniema;tunda
airesante;weta;Weta;maniema;tunda
airesante;utanga;Utanga;maniema;tunda
airesante;utshu;Utshu;maniema;tunda
airesante;wenga;Wenga;maniema;tunda
airesante;weta;Weta;maniema;tunda
airesante;alimbongo;Alimbongo;nord kivu;alimbongo
airesante;alimbongo;Alimbongo;nord kivu;alimbongo
airesante;bingi;Bingi;nord kivu;alimbongo
airesante;bingi;Bingi;nord kivu;alimbongo
airesante;bunyatenge;Bunyatenge;nord kivu;alimbongo
airesante;alimbongo;Alimbongo;nord kivu;alimbongo
airesante;caritas kaseghe;Caritas Kaseghe;nord kivu;alimbongo
airesante;cbca kaseghe;CBCA Kaseghe;nord kivu;alimbongo
airesante;fatua;Fatua;nord kivu;alimbongo
airesante;kalimba;Kalimba;nord kivu;alimbongo
airesante;kalungu;Kalungu;nord kivu;alimbongo
airesante;cbca kaseghe;CBCA Kaseghe;nord kivu;alimbongo
airesante;kasingiri;Kasingiri;nord kivu;alimbongo
airesante;kilonge;Kilonge;nord kivu;alimbongo
airesante;kiribata;Kiribata;nord kivu;alimbongo
airesante;kitsombiro;Kitsombiro;nord kivu;alimbongo
airesante;kitsombiro;Kitsombiro;nord kivu;alimbongo
airesante;luseke;Luseke;nord kivu;alimbongo
airesante;vutsorovia;Vutsorovia;nord kivu;alimbongo
airesante;lubango;Lubango;nord kivu;alimbongo
airesante;lubango;Lubango;nord kivu;alimbongo
airesante;lunyasenge;Lunyasenge;nord kivu;alimbongo
airesante;luseke;Luseke;nord kivu;alimbongo
airesante;luseke;Luseke;nord kivu;alimbongo
airesante;masika;Masika;nord kivu;alimbongo
airesante;matembe;Matembe;nord kivu;alimbongo
airesante;bunyatenge;Bunyatenge;nord kivu;alimbongo
airesante;bunyatenge;Bunyatenge;nord kivu;alimbongo
airesante;ndoluma;Ndoluma;nord kivu;alimbongo
airesante;ndoluma;Ndoluma;nord kivu;alimbongo
airesante;ngekeni;Ngekeni;nord kivu;alimbongo
airesante;lunyasenge;Lunyasenge;nord kivu;alimbongo
airesante;kilonge;Kilonge;nord kivu;alimbongo
airesante;vutsorovia;Vutsorovia;nord kivu;alimbongo
airesante;butare;Butare;nord kivu;bambo
airesante;cbca bambo;CBCA Bambo;nord kivu;bambo
airesante;cebce bambo;CEBCE Bambo;nord kivu;bambo
airesante;faraja;Faraja;nord kivu;bambo
airesante;kabizo;Kabizo;nord kivu;bambo
airesante;kabizo;Kabizo;nord kivu;bambo
airesante;kamena;Kamena;nord kivu;bambo
airesante;kamena;Kamena;nord kivu;bambo
airesante;kirumba;Kirumba;nord kivu;bambo
airesante;kishishe;Kishishe;nord kivu;bambo
airesante;faraja;Faraja;nord kivu;bambo
airesante;marangara;Marangara;nord kivu;bambo
airesante;mushababwe;Mushababwe;nord kivu;bambo
airesante;cebce bambo;CEBCE Bambo;nord kivu;bambo
airesante;rushovu;Rushovu;nord kivu;bambo
airesante;tongo;Tongo;nord kivu;bambo
airesante;kanzulinzuli;Kanzulinzuli;nord kivu;beni
airesante;boikene;Boikene;nord kivu;beni
airesante;bundji;Bundji;nord kivu;beni
airesante;butsili;Butsili;nord kivu;beni
airesante;mabakanga;Mabakanga;nord kivu;beni
airesante;mukulya;Mukulya;nord kivu;beni
airesante;kasanga;Kasanga;nord kivu;beni
airesante;kanzulinzuli;Kanzulinzuli;nord kivu;beni
airesante;kasabinyole;Kasabinyole;nord kivu;beni
airesante;kasanga;Kasanga;nord kivu;beni
airesante;mabakanga;Mabakanga;nord kivu;beni
airesante;mabolio;Mabolio;nord kivu;beni
airesante;madrandele;Madrandele;nord kivu;beni
airesante;malepe;Malepe;nord kivu;beni
airesante;mukulya;Mukulya;nord kivu;beni
airesante;ngongolio;Ngongolio;nord kivu;beni
airesante;paida;Paida;nord kivu;beni
airesante;paida;Paida;nord kivu;beni
airesante;mabolio;Mabolio;nord kivu;beni
airesante;rwangoma;Rwangoma;nord kivu;beni
airesante;sayo;Sayo;nord kivu;beni
airesante;supa;Supa;nord kivu;beni
airesante;tamende;Tamende;nord kivu;beni
airesante;tuungane;Tuungane;nord kivu;beni
airesante;anuarite;Anuarite;nord kivu;biena
airesante;biambwe;Biambwe;nord kivu;biena
airesante;biambwe;Biambwe;nord kivu;biena
airesante;kaheku;Kaheku;nord kivu;biena
airesante;katanga;Katanga;nord kivu;biena
airesante;kiragho;Kiragho;nord kivu;biena
airesante;kirima;Kirima;nord kivu;biena
airesante;maeba;Maeba;nord kivu;biena
airesante;mambowa;Mambowa;nord kivu;biena
airesante;mambowa;Mambowa;nord kivu;biena
airesante;mandelya;Mandelya;nord kivu;biena
airesante;masayi;Masayi;nord kivu;biena
airesante;masingi;Masingi;nord kivu;biena
airesante;masoya;Masoya;nord kivu;biena
airesante;mateto;Mateto;nord kivu;biena
airesante;musenge;Musenge;nord kivu;biena
airesante;masoya;Masoya;nord kivu;biena
airesante;pombi;Pombi;nord kivu;biena
airesante;somea;Somea;nord kivu;biena
airesante;buramba;Buramba;nord kivu;binza
airesante;camps 5 heures;Camps 5 Heures;nord kivu;binza
airesante;camps 5 heures;Camps 5 Heures;nord kivu;binza
airesante;buramba;Buramba;nord kivu;binza
airesante;nyaruhange;Nyaruhange;nord kivu;binza
airesante;katwiguru;Katwiguru;nord kivu;binza
airesante;ishasha;Ishasha;nord kivu;binza
airesante;buramba;Buramba;nord kivu;binza
airesante;nyakahanga;Nyakahanga;nord kivu;binza
airesante;katwiguru;Katwiguru;nord kivu;binza
airesante;kiseguru;Kiseguru;nord kivu;binza
airesante;kisharo;Kisharo;nord kivu;binza
airesante;kisharo;Kisharo;nord kivu;binza
airesante;kisharo;Kisharo;nord kivu;binza
airesante;munyaga;Munyaga;nord kivu;binza
airesante;nyabanira;Nyabanira;nord kivu;binza
airesante;nyabanira;Nyabanira;nord kivu;binza
airesante;nyakahanga;Nyakahanga;nord kivu;binza
airesante;nyakakoma;Nyakakoma;nord kivu;binza
airesante;nyamilima;Nyamilima;nord kivu;binza
airesante;nyamilima;Nyamilima;nord kivu;binza
airesante;nyaruhange;Nyaruhange;nord kivu;binza
airesante;nyaruhange;Nyaruhange;nord kivu;binza
airesante;birambizo;Birambizo;nord kivu;birambizo
airesante;birambizo;Birambizo;nord kivu;birambizo
airesante;bishusha;Bishusha;nord kivu;birambizo
airesante;jtn;JTN;nord kivu;birambizo
airesante;kahe;Kahe;nord kivu;birambizo
airesante;katsiru;Katsiru;nord kivu;birambizo
airesante;kizimba;Kizimba;nord kivu;birambizo
airesante;luya;Luya;nord kivu;birambizo
airesante;mulimbi;Mulimbi;nord kivu;birambizo
airesante;mushebere;Mushebere;nord kivu;birambizo
airesante;ngogholo;Ngogholo;nord kivu;birambizo
airesante;rusekera;Rusekera;nord kivu;birambizo
airesante;rwindi;Rwindi;nord kivu;birambizo
airesante;kyangike;Kyangike;nord kivu;butembo
airesante;makasi;Makasi;nord kivu;butembo
airesante;makasi;Makasi;nord kivu;butembo
airesante;katsya;Katsya;nord kivu;butembo
airesante;katsya;Katsya;nord kivu;butembo
airesante;vulindi;Vulindi;nord kivu;butembo
airesante;kyangike;Kyangike;nord kivu;butembo
airesante;makasi;Makasi;nord kivu;butembo
airesante;matanda;Matanda;nord kivu;butembo
airesante;makasi;Makasi;nord kivu;butembo
airesante;makasi;Makasi;nord kivu;butembo
airesante;malende;Malende;nord kivu;butembo
airesante;malende;Malende;nord kivu;butembo
airesante;mama musayi;Mama Musayi;nord kivu;butembo
airesante;mama musayi;Mama Musayi;nord kivu;butembo
airesante;matanda;Matanda;nord kivu;butembo
airesante;mondo;Mondo;nord kivu;butembo
airesante;munzambaye;Munzambaye;nord kivu;butembo
airesante;ngengere;Ngengere;nord kivu;butembo
airesante;vutsundo;Vutsundo;nord kivu;butembo
airesante;vulamba;Vulamba;nord kivu;butembo
airesante;vulindi;Vulindi;nord kivu;butembo
airesante;vuvatsi;Vuvatsi;nord kivu;butembo
airesante;vutetse;Vutetse;nord kivu;butembo
airesante;vutike;Vutike;nord kivu;butembo
airesante;vutsundo;Vutsundo;nord kivu;butembo
airesante;vuvatsi;Vuvatsi;nord kivu;butembo
airesante;umoja;Umoja;nord kivu;goma
airesante;buhimba;Buhimba;nord kivu;goma
airesante;carmel;Carmel;nord kivu;goma
airesante;casop;CASOP;nord kivu;goma
airesante;cclk;CCLK;nord kivu;goma
airesante;mapendo;Mapendo;nord kivu;goma
airesante;heal africa;Heal Africa;nord kivu;goma
airesante;heal africa;Heal Africa;nord kivu;goma
airesante;himbi;Himbi;nord kivu;goma
airesante;katindo;Katindo;nord kivu;goma
airesante;keshero;Keshero;nord kivu;goma
airesante;keshero;Keshero;nord kivu;goma
airesante;mapendo;Mapendo;nord kivu;goma
airesante;heal africa;Heal Africa;nord kivu;goma
airesante;carmel;Carmel;nord kivu;goma
airesante;umoja;Umoja;nord kivu;goma
airesante;baraka katatwa;Baraka Katatwa;nord kivu;itebero
airesante;biriko;Biriko;nord kivu;itebero
airesante;bongo bongo;Bongo Bongo;nord kivu;itebero
airesante;busurungi;Busurungi;nord kivu;itebero
airesante;chambucha;Chambucha;nord kivu;itebero
airesante;chambucha;Chambucha;nord kivu;itebero
airesante;hombo;Hombo;nord kivu;itebero
airesante;ibanga;Ibanga;nord kivu;itebero
airesante;idipo;Idipo;nord kivu;itebero
airesante;isangi;Isangi;nord kivu;itebero
airesante;itebero;Itebero;nord kivu;itebero
airesante;itebero;Itebero;nord kivu;itebero
airesante;kabamba;Kabamba;nord kivu;itebero
airesante;karete;Karete;nord kivu;itebero
airesante;katambira;Katambira;nord kivu;itebero
airesante;katatwa;Katatwa;nord kivu;itebero
airesante;kifuruka;Kifuruka;nord kivu;itebero
airesante;kilambo;Kilambo;nord kivu;itebero
airesante;kiuli;Kiuli;nord kivu;itebero
airesante;lowa;Lowa;nord kivu;itebero
airesante;lukaraba;Lukaraba;nord kivu;itebero
airesante;malembe;Malembe;nord kivu;itebero
airesante;malembe;Malembe;nord kivu;itebero
airesante;mandje;Mandje;nord kivu;itebero
airesante;mianga;Mianga;nord kivu;itebero
airesante;mifuti;Mifuti;nord kivu;itebero
airesante;muruo;Muruo;nord kivu;itebero
airesante;musenge;Musenge;nord kivu;itebero
airesante;nyamimba;Nyamimba;nord kivu;itebero
airesante;otobora 2;Otobora 2;nord kivu;itebero
airesante;otobora;Otobora;nord kivu;itebero
airesante;amani kisungu;Amani Kisungu;nord kivu;kalunguta
airesante;butuhe;Butuhe;nord kivu;kalunguta
airesante;butuhe;Butuhe;nord kivu;kalunguta
airesante;kabasha;Kabasha;nord kivu;kalunguta
airesante;kabasha;Kabasha;nord kivu;kalunguta
airesante;kahamba;Kahamba;nord kivu;kalunguta
airesante;kahamba;Kahamba;nord kivu;kalunguta
airesante;kalunguta;Kalunguta;nord kivu;kalunguta
airesante;kalunguta;Kalunguta;nord kivu;kalunguta
airesante;kanyihunga;Kanyihunga;nord kivu;kalunguta
airesante;kasebere;Kasebere;nord kivu;kalunguta
airesante;kivetya;Kivetya;nord kivu;kalunguta
airesante;kyavisogho;Kyavisogho;nord kivu;kalunguta
airesante;lisasa;Lisasa;nord kivu;kalunguta
airesante;maboya;Maboya;nord kivu;kalunguta
airesante;maboya;Maboya;nord kivu;kalunguta
airesante;mabuku;Mabuku;nord kivu;kalunguta
airesante;mabuku;Mabuku;nord kivu;kalunguta
airesante;makoko;Makoko;nord kivu;kalunguta
airesante;mambingi;Mambingi;nord kivu;kalunguta
airesante;mambingi;Mambingi;nord kivu;kalunguta
airesante;mataba;Mataba;nord kivu;kalunguta
airesante;mbilinga;Mbilinga;nord kivu;kalunguta
airesante;mataba;Mataba;nord kivu;kalunguta
airesante;rwahwa;Rwahwa;nord kivu;kalunguta
airesante;vurondo;Vurondo;nord kivu;kalunguta
airesante;bugando;Bugando;nord kivu;kamango
airesante;bukohwa;Bukohwa;nord kivu;kamango
airesante;kahondo;Kahondo;nord kivu;kamango
airesante;kamango;Kamango;nord kivu;kamango
airesante;kamango;Kamango;nord kivu;kamango
airesante;kamanzara;Kamanzara;nord kivu;kamango
airesante;kikingi;Kikingi;nord kivu;kamango
airesante;kikura;Kikura;nord kivu;kamango
airesante;kitimba;Kitimba;nord kivu;kamango
airesante;ndama;Ndama;nord kivu;kamango
airesante;luanoli;Luanoli;nord kivu;kamango
airesante;luanoli;Luanoli;nord kivu;kamango
airesante;kikingi;Kikingi;nord kivu;kamango
airesante;maale;Maale;nord kivu;kamango
airesante;mulopia;Mulopia;nord kivu;kamango
airesante;musale;Musale;nord kivu;kamango
airesante;ndama;Ndama;nord kivu;kamango
airesante;njiapanda;Njiapanda;nord kivu;kamango
airesante;kamango;Kamango;nord kivu;kamango
airesante;albert barthel;Albert Barthel;nord kivu;karisimbi
airesante;albert barthel;Albert Barthel;nord kivu;karisimbi
airesante;amani;Amani;nord kivu;karisimbi
airesante;muungano solidarité;Muungano Solidarité;nord kivu;karisimbi
airesante;bujovu;Bujovu;nord kivu;karisimbi
airesante;murara;Murara;nord kivu;karisimbi
airesante;hebron;Hebron;nord kivu;karisimbi
airesante;kahembe;Kahembe;nord kivu;karisimbi
airesante;kahembe;Kahembe;nord kivu;karisimbi
airesante;kasika;Kasika;nord kivu;karisimbi
airesante;katoyi;Katoyi;nord kivu;karisimbi
airesante;lubango;Lubango;nord kivu;karisimbi
airesante;mabanga;Mabanga;nord kivu;karisimbi
airesante;majengo;Majengo;nord kivu;karisimbi
airesante;mabanga;Mabanga;nord kivu;karisimbi
airesante;katoyi;Katoyi;nord kivu;karisimbi
airesante;mugunga;Mugunga;nord kivu;karisimbi
airesante;mugunga;Mugunga;nord kivu;karisimbi
airesante;murara;Murara;nord kivu;karisimbi
airesante;muungano resurrection;Muungano Resurrection;nord kivu;karisimbi
airesante;muungano resurrection;Muungano Resurrection;nord kivu;karisimbi
airesante;muungano solidarité;Muungano Solidarité;nord kivu;karisimbi
airesante;ndosho;Ndosho;nord kivu;karisimbi
airesante;katoyi;Katoyi;nord kivu;karisimbi
airesante;virunga;Virunga;nord kivu;karisimbi
airesante;virunga;Virunga;nord kivu;karisimbi
airesante;mitoya;Mitoya;nord kivu;katwa
airesante;vungi;Vungi;nord kivu;katwa
airesante;mitoya;Mitoya;nord kivu;katwa
airesante;wanamahika;Wanamahika;nord kivu;katwa
airesante;tulizeni;Tulizeni;nord kivu;katwa
airesante;mukuna;Mukuna;nord kivu;katwa
airesante;kambuli;Kambuli;nord kivu;katwa
airesante;masuli;Masuli;nord kivu;katwa
airesante;mukuna;Mukuna;nord kivu;katwa
airesante;kihinga;Kihinga;nord kivu;katwa
airesante;kivika;Kivika;nord kivu;katwa
airesante;kivika;Kivika;nord kivu;katwa
airesante;makerere;Makerere;nord kivu;katwa
airesante;makangala;Makangala;nord kivu;katwa
airesante;makerere;Makerere;nord kivu;katwa
airesante;masiki;Masiki;nord kivu;katwa
airesante;masiki;Masiki;nord kivu;katwa
airesante;masuli;Masuli;nord kivu;katwa
airesante;vungi;Vungi;nord kivu;katwa
airesante;mitoya;Mitoya;nord kivu;katwa
airesante;muchanga;Muchanga;nord kivu;katwa
airesante;muchanga;Muchanga;nord kivu;katwa
airesante;mukuna;Mukuna;nord kivu;katwa
airesante;mukuna;Mukuna;nord kivu;katwa
airesante;wanamahika;Wanamahika;nord kivu;katwa
airesante;muyisa;Muyisa;nord kivu;katwa
airesante;makangala;Makangala;nord kivu;katwa
airesante;tulizeni;Tulizeni;nord kivu;katwa
airesante;wanamahika;Wanamahika;nord kivu;katwa
airesante;rughenda;Rughenda;nord kivu;katwa
airesante;kivika;Kivika;nord kivu;katwa
airesante;tulizeni;Tulizeni;nord kivu;katwa
airesante;vighole;Vighole;nord kivu;katwa
airesante;vuhika;Vuhika;nord kivu;katwa
airesante;masuli;Masuli;nord kivu;katwa
airesante;vungi;Vungi;nord kivu;katwa
airesante;wanamahika;Wanamahika;nord kivu;katwa
airesante;wanamahika;Wanamahika;nord kivu;katwa
airesante;wayene;Wayene;nord kivu;katwa
airesante;kanyabayonga;Kanyabayonga;nord kivu;kayna
airesante;bulinda;Bulinda;nord kivu;kayna
